,_id,cpu,ip address,ip_address,mem,name,timestamp,timestramp
594,5e16c6729fd177f755724524,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:38.815552,
595,5e16c6729fd177f755724525,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:38.826611,
596,5e16c6729fd177f755724526,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:38.890800,
597,5e16c6729fd177f755724527,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:38.896880,
598,5e16c6729fd177f755724528,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:38.902863,
599,5e16c6729fd177f755724529,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:38.912408,
600,5e16c6729fd177f75572452a,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:38.923806,
601,5e16c6729fd177f75572452b,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:38.988572,
602,5e16c6729fd177f75572452c,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:38.996231,
603,5e16c6739fd177f75572452d,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.001492,
604,5e16c6739fd177f75572452e,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.009364,
605,5e16c6739fd177f75572452f,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.016993,
606,5e16c6739fd177f755724530,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.023264,
607,5e16c6739fd177f755724531,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.029245,
608,5e16c6739fd177f755724532,3.5,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.097491,
609,5e16c6739fd177f755724533,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.105812,
610,5e16c6739fd177f755724534,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.115106,
611,5e16c6739fd177f755724535,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.124368,
612,5e16c6739fd177f755724536,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.194774,
613,5e16c6739fd177f755724537,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.202471,
614,5e16c6739fd177f755724538,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.212443,
615,5e16c6739fd177f755724539,9.1,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.226405,
616,5e16c6739fd177f75572453a,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.231392,
617,5e16c6739fd177f75572453b,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.239395,
618,5e16c6739fd177f75572453c,2.1,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.300838,
619,5e16c6739fd177f75572453d,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.308716,
620,5e16c6739fd177f75572453e,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.318281,
621,5e16c6739fd177f75572453f,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.325265,
622,5e16c6739fd177f755724540,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.335680,
623,5e16c6739fd177f755724541,1.9,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.402146,
624,5e16c6739fd177f755724542,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.408470,
625,5e16c6739fd177f755724543,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.415831,
626,5e16c6739fd177f755724544,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.425184,
627,5e16c6739fd177f755724545,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.431406,
628,5e16c6739fd177f755724546,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.439149,
629,5e16c6739fd177f755724547,11.3,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.503567,
630,5e16c6739fd177f755724548,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.509640,
631,5e16c6739fd177f755724549,14.3,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.516157,
632,5e16c6739fd177f75572454a,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.523249,
633,5e16c6739fd177f75572454b,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.529617,
634,5e16c6739fd177f75572454c,36.4,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.535640,
635,5e16c6739fd177f75572454d,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.542916,
636,5e16c6739fd177f75572454e,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.607421,
637,5e16c6739fd177f75572454f,7.7,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.615700,
638,5e16c6739fd177f755724550,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.625779,
639,5e16c6739fd177f755724551,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.633998,
640,5e16c6739fd177f755724552,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.641004,
641,5e16c6739fd177f755724553,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.646964,
642,5e16c6739fd177f755724554,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.712510,
643,5e16c6739fd177f755724555,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.718326,
644,5e16c6739fd177f755724556,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.726643,
645,5e16c6739fd177f755724557,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.735647,
646,5e16c6739fd177f755724558,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.744712,
647,5e16c6739fd177f755724559,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.812286,
648,5e16c6739fd177f75572455a,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.817192,
649,5e16c6739fd177f75572455b,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.824198,
650,5e16c6739fd177f75572455c,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.830147,
651,5e16c6739fd177f75572455d,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.837356,
652,5e16c6739fd177f75572455e,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.845161,
653,5e16c6739fd177f75572455f,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.850140,
654,5e16c6739fd177f755724560,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.917170,
655,5e16c6739fd177f755724561,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.924127,
656,5e16c6739fd177f755724562,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.932760,
657,5e16c6739fd177f755724563,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.940160,
658,5e16c6739fd177f755724564,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.945695,
659,5e16c6739fd177f755724565,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:39.952555,
660,5e16c6749fd177f755724566,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.015149,
661,5e16c6749fd177f755724567,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.023389,
662,5e16c6749fd177f755724568,20.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.030671,
663,5e16c6749fd177f755724569,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.036069,
664,5e16c6749fd177f75572456a,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.042678,
665,5e16c6749fd177f75572456b,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.051988,
666,5e16c6749fd177f75572456c,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.119299,
667,5e16c6749fd177f75572456d,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.129577,
668,5e16c6749fd177f75572456e,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.136982,
669,5e16c6749fd177f75572456f,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.142672,
670,5e16c6749fd177f755724570,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.150546,
671,5e16c6749fd177f755724571,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.159470,
672,5e16c6749fd177f755724572,3.6,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.223658,
673,5e16c6749fd177f755724573,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.231438,
674,5e16c6749fd177f755724574,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.238136,
675,5e16c6749fd177f755724575,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.247832,
676,5e16c6749fd177f755724576,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.255382,
677,5e16c6749fd177f755724577,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.262194,
678,5e16c6749fd177f755724578,2.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.323947,
679,5e16c6749fd177f755724579,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.332981,
680,5e16c6749fd177f75572457a,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.338988,
681,5e16c6749fd177f75572457b,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.344972,
682,5e16c6749fd177f75572457c,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.353951,
683,5e16c6749fd177f75572457d,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.362840,
684,5e16c6749fd177f75572457e,4.2,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.426120,
685,5e16c6749fd177f75572457f,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.432672,
686,5e16c6749fd177f755724580,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.438459,
687,5e16c6749fd177f755724581,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.448340,
688,5e16c6749fd177f755724582,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.457173,
689,5e16c6749fd177f755724583,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.461502,
690,5e16c6749fd177f755724584,2.1,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.524526,
691,5e16c6749fd177f755724585,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.530509,
692,5e16c6749fd177f755724586,10.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.535495,
693,5e16c6749fd177f755724587,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.541596,
694,5e16c6749fd177f755724588,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.548461,
695,5e16c6749fd177f755724589,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.554869,
696,5e16c6749fd177f75572458a,22.2,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.561416,
697,5e16c6749fd177f75572458b,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.566634,
698,5e16c6749fd177f75572458c,4.1,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.631541,
699,5e16c6749fd177f75572458d,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.639924,
700,5e16c6749fd177f75572458e,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.647130,
701,5e16c6749fd177f75572458f,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.655194,
702,5e16c6749fd177f755724590,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.663142,
703,5e16c6749fd177f755724591,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.670129,
704,5e16c6749fd177f755724592,3.7,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.733828,
705,5e16c6749fd177f755724593,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.738928,
706,5e16c6749fd177f755724594,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.747766,
707,5e16c6749fd177f755724595,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.756721,
708,5e16c6749fd177f755724596,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.763392,
709,5e16c6749fd177f755724597,20.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.769966,
710,5e16c6749fd177f755724598,11.3,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.836159,
711,5e16c6749fd177f755724599,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.841692,
712,5e16c6749fd177f75572459a,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.849711,
713,5e16c6749fd177f75572459b,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.856154,
714,5e16c6749fd177f75572459c,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.863369,
715,5e16c6749fd177f75572459d,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.871073,
716,5e16c6749fd177f75572459e,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.936025,
717,5e16c6749fd177f75572459f,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.942956,
718,5e16c6749fd177f7557245a0,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.948340,
719,5e16c6749fd177f7557245a1,10.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.954367,
720,5e16c6749fd177f7557245a2,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.959620,
721,5e16c6749fd177f7557245a3,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.966675,
722,5e16c6749fd177f7557245a4,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:40.973883,
723,5e16c6759fd177f7557245a5,3.8,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.041807,
724,5e16c6759fd177f7557245a6,18.2,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.051406,
725,5e16c6759fd177f7557245a7,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.056549,
726,5e16c6759fd177f7557245a8,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.063457,
727,5e16c6759fd177f7557245a9,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.071815,
728,5e16c6759fd177f7557245aa,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.077997,
729,5e16c6759fd177f7557245ab,3.8,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.145128,
730,5e16c6759fd177f7557245ac,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.152119,
731,5e16c6759fd177f7557245ad,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.159228,
732,5e16c6759fd177f7557245ae,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.168235,
733,5e16c6759fd177f7557245af,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.174475,
734,5e16c6759fd177f7557245b0,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.183354,
735,5e16c6759fd177f7557245b1,14.3,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.244914,
736,5e16c6759fd177f7557245b2,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.250932,
737,5e16c6759fd177f7557245b3,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.256954,
738,5e16c6759fd177f7557245b4,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.263182,
739,5e16c6759fd177f7557245b5,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.269138,
740,5e16c6759fd177f7557245b6,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.278115,
741,5e16c6759fd177f7557245b7,22.2,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.287089,
742,5e16c6759fd177f7557245b8,8.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.350501,
743,5e16c6759fd177f7557245b9,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.356042,
744,5e16c6759fd177f7557245ba,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.362778,
745,5e16c6759fd177f7557245bb,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.371103,
746,5e16c6759fd177f7557245bc,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.377020,
747,5e16c6759fd177f7557245bd,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.386275,
748,5e16c6759fd177f7557245be,1.8,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.454197,
749,5e16c6759fd177f7557245bf,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.459072,
750,5e16c6759fd177f7557245c0,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.466703,
751,5e16c6759fd177f7557245c1,22.2,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.472625,
752,5e16c6759fd177f7557245c2,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.482038,
753,5e16c6759fd177f7557245c3,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.488018,
754,5e16c6759fd177f7557245c4,4.3,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.554549,
755,5e16c6759fd177f7557245c5,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.563153,
756,5e16c6759fd177f7557245c6,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.575194,
757,5e16c6759fd177f7557245c7,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.583197,
758,5e16c6759fd177f7557245c8,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.591312,
759,5e16c6759fd177f7557245c9,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.655530,
760,5e16c6759fd177f7557245ca,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.663024,
761,5e16c6759fd177f7557245cb,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.673712,
762,5e16c6759fd177f7557245cc,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.679967,
763,5e16c6759fd177f7557245cd,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.687512,
764,5e16c6759fd177f7557245ce,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.693609,
765,5e16c6759fd177f7557245cf,2.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.757958,
766,5e16c6759fd177f7557245d0,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.765140,
767,5e16c6759fd177f7557245d1,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.771670,
768,5e16c6759fd177f7557245d2,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.778343,
769,5e16c6759fd177f7557245d3,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.785325,
770,5e16c6759fd177f7557245d4,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.792778,
771,5e16c6759fd177f7557245d5,3.6,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.858636,
772,5e16c6759fd177f7557245d6,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.864134,
773,5e16c6759fd177f7557245d7,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.873037,
774,5e16c6759fd177f7557245d8,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.880663,
775,5e16c6759fd177f7557245d9,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.887482,
776,5e16c6759fd177f7557245da,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.895007,
777,5e16c6759fd177f7557245db,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.964683,
778,5e16c6759fd177f7557245dc,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.971614,
779,5e16c6759fd177f7557245dd,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.979598,
780,5e16c6759fd177f7557245de,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.985954,
781,5e16c6759fd177f7557245df,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:41.994802,
782,5e16c6769fd177f7557245e0,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.001555,
783,5e16c6769fd177f7557245e1,4.4,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.064023,
784,5e16c6769fd177f7557245e2,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.070680,
785,5e16c6769fd177f7557245e3,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.078747,
786,5e16c6769fd177f7557245e4,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.086409,
787,5e16c6769fd177f7557245e5,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.092494,
788,5e16c6769fd177f7557245e6,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.099762,
789,5e16c6769fd177f7557245e7,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.167337,
790,5e16c6769fd177f7557245e8,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.174000,
791,5e16c6769fd177f7557245e9,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.180279,
792,5e16c6769fd177f7557245ea,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.187184,
793,5e16c6769fd177f7557245eb,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.193821,
794,5e16c6769fd177f7557245ec,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.202607,
795,5e16c6769fd177f7557245ed,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.266701,
796,5e16c6769fd177f7557245ee,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.272640,
797,5e16c6769fd177f7557245ef,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.278455,
798,5e16c6769fd177f7557245f0,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.286543,
799,5e16c6769fd177f7557245f1,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.295465,
800,5e16c6769fd177f7557245f2,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.301239,
801,5e16c6769fd177f7557245f3,25.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.311477,
802,5e16c6769fd177f7557245f4,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.373735,
803,5e16c6769fd177f7557245f5,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.381817,
804,5e16c6769fd177f7557245f6,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.388912,
805,5e16c6769fd177f7557245f7,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.395111,
806,5e16c6769fd177f7557245f8,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.401600,
807,5e16c6769fd177f7557245f9,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.407773,
808,5e16c6769fd177f7557245fa,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.474442,
809,5e16c6769fd177f7557245fb,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.482105,
810,5e16c6769fd177f7557245fc,6.7,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.487436,
811,5e16c6769fd177f7557245fd,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.495089,
812,5e16c6769fd177f7557245fe,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.503542,
813,5e16c6769fd177f7557245ff,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.509371,
814,5e16c6769fd177f755724600,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.573855,
815,5e16c6769fd177f755724601,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.581119,
816,5e16c6769fd177f755724602,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.588182,
817,5e16c6769fd177f755724603,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.596469,
818,5e16c6769fd177f755724604,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.603572,
819,5e16c6769fd177f755724605,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.612791,
820,5e16c6769fd177f755724606,2.2,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.680225,
821,5e16c6769fd177f755724607,40.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.686208,
822,5e16c6769fd177f755724608,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.692553,
823,5e16c6769fd177f755724609,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.698801,
824,5e16c6769fd177f75572460a,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.706662,
825,5e16c6769fd177f75572460b,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.713829,
826,5e16c6769fd177f75572460c,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.779318,
827,5e16c6769fd177f75572460d,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.786839,
828,5e16c6769fd177f75572460e,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.794601,
829,5e16c6769fd177f75572460f,0.0,,192.168.3.98,49.5,cinderella's machine,2020-01-09 14:21:42.802014,
